,EmployeeNumber,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,YearlyIncome
3607,7138,33.0,Travel_Rarely,536.0,Sales,10.0,5.0,Marketing,1.0,4.0,Male,82.0,4.0,3.0,Sales Executive,3.0,Divorced,8380.0,21708.0,0.0,Y,Yes,14.0,3.0,4.0,80.0,2.0,10.0,3.0,3.0,9481.0,8.0,0.0,8.0,Yes,100560.0
3608,7139,59.0,Travel_Frequently,1225.0,Sales,1.0,1.0,Life Sciences,1.0,1.0,Female,57.0,2.0,2.0,Sales Executive,3.0,Single,5473.0,24668.0,7.0,Y,No,11.0,3.0,4.0,80.0,0.0,20.0,2.0,2.0,4.0,3.0,1.0,3.0,Yes,65676.0
3609,7140,8326.0,Travel_Rarely,1315.0,Research & Development,22.0,3.0,Life Sciences,1.0,2.0,Female,71.0,4.0,3.0,Manager,2.0,Divorced,11996.0,19100.0,7.0,Y,No,18.0,3.0,2.0,80.0,1.0,10.0,6.0,2.0,7.0,7.0,6.0,2.0,Yes,143952.0
3610,7141,8326.0,Travel_Rarely,1315.0,Research & Development,22.0,3.0,Life Sciences,1.0,2.0,Female,71.0,4.0,3.0,Manager,2.0,Divorced,11996.0,19100.0,7.0,Y,No,18.0,3.0,2.0,80.0,1.0,10.0,6.0,2.0,7.0,7.0,6.0,2.0,Yes,143952.0
3611,7142,1578.0,Travel_Frequently,532.0,Research & Development,29.0,2.0,Life Sciences,1.0,1.0,Female,92.0,3.0,2.0,Research Scientist,3.0,Divorced,4556.0,12932.0,2.0,Y,No,11.0,3.0,2.0,80.0,1.0,19.0,3.0,3.0,5.0,4.0,0.0,2.0,Yes,54672.0
3612,7143,31.0,Travel_Frequently,444.0,Sales,5.0,3.0,Marketing,1.0,4.0,Female,84.0,3.0,1.0,Sales Representative,2.0,Divorced,2789.0,3909.0,1.0,Y,No,11.0,3.0,3.0,80.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,Yes,33468.0
3613,7144,40.0,Travel_Frequently,720.0,Research & Development,16.0,4.0,Medical,1.0,1.0,Male,51.0,2.0,2.0,Laboratory Technician,3.0,Single,5094.0,11983.0,6.0,Y,No,14.0,3.0,4.0,80.0,0.0,6314.0,6.0,3.0,1.0,0.0,0.0,0.0,No,61128.0
3614,7145,40.0,Travel_Frequently,720.0,Research & Development,16.0,4.0,Medical,1.0,1.0,Male,51.0,2.0,2.0,Laboratory Technician,3.0,Single,5094.0,11983.0,6.0,Y,No,14.0,3.0,4.0,80.0,0.0,6314.0,6.0,3.0,1.0,0.0,0.0,0.0,Yes,61128.0
3615,7146,52.0,Non-Travel,715.0,Research & Development,270050.0,4.0,Medical,1.0,4.0,Male,41.0,3.0,1.0,Research Scientist,4.0,Married,4258.0,26589.0,0.0,Y,No,18.0,3.0,1.0,80.0,1.0,5.0,3.0,3.0,4.0,3.0,1.0,2.0,Yes,51096.0
3616,7147,34.0,Travel_Rarely,629.0,Research & Development,27.0,2.0,Medical,1.0,4.0,Female,95.0,3.0,1.0,Research Scientist,2.0,Single,2311.0,5711.0,2.0,Y,No,15.0,3.0,4.0,80.0,0.0,9.0,3.0,3.0,3.0,8058.0,1.0,2.0,Yes,27732.0
3617,7148,34.0,Travel_Frequently,1069.0,Research & Development,2.0,1.0,Life Sciences,1.0,4.0,Male,45.0,2.0,2.0,Manufacturing Director,3.0,Married,9547.0,14074.0,1.0,Y,No,17.0,3.0,3.0,80.0,0.0,10.0,2.0,2.0,5512.0,9.0,1.0,9.0,Yes,114564.0
3618,7149,34.0,Travel_Frequently,1069.0,Research & Development,2.0,1.0,Life Sciences,1.0,4.0,Male,45.0,2.0,2.0,Manufacturing Director,3.0,Married,9547.0,14074.0,1.0,Y,No,17.0,3.0,3.0,80.0,0.0,10.0,2.0,2.0,5512.0,9.0,1.0,9.0,Yes,114564.0
3619,7150,34.0,Travel_Frequently,1069.0,Research & Development,2.0,1.0,Life Sciences,1.0,4.0,Male,45.0,2.0,2.0,Manufacturing Director,3.0,Married,9547.0,14074.0,1.0,Y,No,17.0,3.0,3.0,80.0,0.0,10.0,2.0,2.0,5512.0,9.0,1.0,9.0,Yes,114564.0
3620,7151,28.0,Travel_Rarely,1475.0,Sales,13.0,2.0,Marketing,1.0,4.0,Female,84.0,3.0,2.0,Sales Executive,3.0,Single,9854.0,23352.0,3.0,Y,Yes,11.0,3.0,4.0,80.0,0.0,6566.0,0.0,3.0,2.0,0.0,2.0,2.0,Yes,118248.0
3621,7152,28.0,Travel_Rarely,1475.0,Sales,13.0,2.0,Marketing,1.0,4.0,Female,84.0,3.0,2.0,Sales Executive,3.0,Single,9854.0,23352.0,3.0,Y,Yes,11.0,3.0,4.0,80.0,0.0,6566.0,0.0,3.0,2.0,0.0,2.0,2.0,No,118248.0
3622,7153,28.0,Travel_Rarely,1475.0,Sales,13.0,2.0,Marketing,1.0,4.0,Female,84.0,3.0,2.0,Sales Executive,3.0,Single,9854.0,23352.0,3.0,Y,Yes,11.0,3.0,4.0,80.0,0.0,6566.0,0.0,3.0,2.0,0.0,2.0,2.0,Yes,118248.0
3623,7154,35.0,Travel_Rarely,817.0,Research & Development,1.0,3.0,Medical,1.0,4.0,Female,60.0,2.0,2.0,Laboratory Technician,4.0,Married,5363.0,10846.0,0.0,Y,No,12.0,3.0,2.0,80.0,1.0,10.0,0.0,3.0,9.0,7.0,0.0,0.0,No,64356.0
3624,7155,42.0,Travel_Frequently,1474.0,Research & Development,303600.0,2.0,Other,1.0,2.0,Male,97.0,3.0,1.0,Laboratory Technician,3.0,Married,2093.0,9260.0,4.0,Y,No,17.0,3.0,4.0,80.0,1.0,8.0,4.0,3.0,2.0,2.0,2.0,0.0,Yes,25116.0
3625,7156,37.0,Travel_Frequently,889.0,Research & Development,9.0,3.0,Medical,1.0,2.0,Male,53.0,3.0,1.0,Research Scientist,4.0,Married,2326.0,11411.0,1.0,Y,Yes,12.0,3.0,3.0,80.0,3.0,4.0,3.0,2.0,4.0,2.0,1.0,2.0,Yes,27912.0
3626,7157,37.0,Travel_Frequently,889.0,Research & Development,9.0,3.0,Medical,1.0,2.0,Male,53.0,3.0,1.0,Research Scientist,4.0,Married,2326.0,11411.0,1.0,Y,Yes,12.0,3.0,3.0,80.0,3.0,4.0,3.0,2.0,4.0,2.0,1.0,2.0,Yes,27912.0
3627,7158,38.0,Non-Travel,1327.0,Sales,2.0,2.0,Life Sciences,1.0,4.0,Male,39.0,2.0,2.0,Sales Executive,4.0,Married,5249.0,19682.0,3.0,Y,No,18.0,3.0,4.0,80.0,1.0,13.0,0.0,3.0,8.0,7.0,7.0,5.0,Yes,62988.0
3628,7159,8560.0,Travel_Rarely,265.0,Sales,5.0,2.0,Marketing,1.0,4.0,Male,90.0,3.0,5.0,Manager,3.0,Married,18303.0,7770.0,6.0,Y,No,13.0,3.0,2.0,80.0,0.0,21.0,3.0,4.0,1.0,0.0,0.0,0.0,Yes,219636.0
3629,7160,8560.0,Travel_Rarely,265.0,Sales,5.0,2.0,Marketing,1.0,4.0,Male,90.0,3.0,5.0,Manager,3.0,Married,18303.0,7770.0,6.0,Y,No,13.0,3.0,2.0,80.0,0.0,21.0,3.0,4.0,1.0,0.0,0.0,0.0,No,219636.0
3630,7161,8560.0,Travel_Rarely,265.0,Sales,5.0,2.0,Marketing,1.0,4.0,Male,90.0,3.0,5.0,Manager,3.0,Married,18303.0,7770.0,6.0,Y,No,13.0,3.0,2.0,80.0,0.0,21.0,3.0,4.0,1.0,0.0,0.0,0.0,Yes,219636.0
3631,7162,32.0,Travel_Rarely,588.0,Sales,8.0,2.0,Technical Degree,1.0,3.0,Female,65.0,2.0,2.0,Sales Executive,2.0,Married,5228.0,24624.0,1.0,Y,Yes,11.0,3.0,4.0,80.0,0.0,13.0,2.0,3.0,13.0,12.0,11.0,3385.0,Yes,62736.0
3632,7163,45.0,Travel_Rarely,974.0,Research & Development,1.0,4.0,Medical,1.0,4.0,Female,91.0,3.0,1.0,Laboratory Technician,4.0,Divorced,2270.0,11005.0,3.0,Y,No,14.0,3.0,4.0,80.0,2.0,8.0,2.0,3.0,5.0,3.0,0.0,2.0,No,27240.0
3633,7164,45.0,Travel_Rarely,974.0,Research & Development,1.0,4.0,Medical,1.0,4.0,Female,91.0,3.0,1.0,Laboratory Technician,4.0,Divorced,2270.0,11005.0,3.0,Y,No,14.0,3.0,4.0,80.0,2.0,8.0,2.0,3.0,5.0,3.0,0.0,2.0,Yes,27240.0
3634,7165,45.0,Travel_Rarely,974.0,Research & Development,1.0,4.0,Medical,1.0,4.0,Female,91.0,3.0,1.0,Laboratory Technician,4.0,Divorced,2270.0,11005.0,3.0,Y,No,14.0,3.0,4.0,80.0,2.0,8.0,2.0,3.0,5.0,3.0,0.0,2.0,No,27240.0
3635,7166,25.0,Travel_Rarely,977.0,Research & Development,2.0,1.0,Other,1.0,4.0,Male,57.0,3.0,1.0,Laboratory Technician,3.0,Divorced,3977.0,7298.0,6.0,Y,Yes,19.0,3.0,3.0,80.0,1.0,8957.0,2.0,2.0,2.0,2.0,0.0,2.0,Yes,47724.0
3636,7167,35.0,Travel_Rarely,622.0,Research & Development,14.0,4.0,Other,1.0,3.0,Male,39.0,2.0,1.0,Laboratory Technician,2.0,Divorced,3743.0,10074.0,1.0,Y,Yes,24.0,4.0,4.0,80.0,1.0,5.0,2.0,1.0,4.0,1584.0,0.0,2.0,Yes,44916.0
3637,7168,32.0,Travel_Frequently,116.0,Research & Development,13.0,3.0,Other,1.0,3.0,Female,77.0,2.0,1.0,Laboratory Technician,2.0,Married,2743.0,7331.0,1.0,Y,No,20.0,4.0,3.0,80.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,No,32916.0
3638,7169,32.0,Travel_Frequently,116.0,Research & Development,13.0,3.0,Other,1.0,3.0,Female,77.0,2.0,1.0,Laboratory Technician,2.0,Married,2743.0,7331.0,1.0,Y,No,20.0,4.0,3.0,80.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,No,32916.0
3639,7170,41.0,Non-Travel,509.0,Research & Development,2.0,4.0,Other,1.0,1.0,Female,62.0,2.0,2.0,Healthcare Representative,3.0,Single,6811.0,2112.0,2.0,Y,Yes,17.0,3.0,1.0,80.0,0.0,10.0,3.0,3.0,8.0,7.0,0.0,5941.0,Yes,81732.0
3640,7171,41.0,Non-Travel,509.0,Research & Development,2.0,4.0,Other,1.0,1.0,Female,62.0,2.0,2.0,Healthcare Representative,3.0,Single,6811.0,2112.0,2.0,Y,Yes,17.0,3.0,1.0,80.0,0.0,10.0,3.0,3.0,8.0,7.0,0.0,5941.0,Yes,81732.0
3641,7172,41.0,Non-Travel,509.0,Research & Development,2.0,4.0,Other,1.0,1.0,Female,62.0,2.0,2.0,Healthcare Representative,3.0,Single,6811.0,2112.0,2.0,Y,Yes,17.0,3.0,1.0,80.0,0.0,10.0,3.0,3.0,8.0,7.0,0.0,5941.0,Yes,81732.0
3642,7173,24.0,Non-Travel,830.0,Sales,13.0,2.0,Life Sciences,1.0,4.0,Female,78.0,3.0,1.0,Sales Representative,2.0,Married,2033.0,7103.0,1.0,Y,No,13.0,3.0,3.0,80.0,1.0,1.0,2.0,3.0,1.0,0.0,5151.0,0.0,Yes,24396.0
3643,7174,24.0,Non-Travel,830.0,Sales,13.0,2.0,Life Sciences,1.0,4.0,Female,78.0,3.0,1.0,Sales Representative,2.0,Married,2033.0,7103.0,1.0,Y,No,13.0,3.0,3.0,80.0,1.0,1.0,2.0,3.0,1.0,0.0,5151.0,0.0,Yes,24396.0
3644,7175,46.0,Travel_Rarely,734.0,Research & Development,2.0,4.0,Medical,1.0,3.0,Male,46.0,3.0,5.0,Research Director,4.0,Divorced,19328.0,14218.0,7.0,Y,Yes,17.0,3.0,3.0,80.0,1.0,24.0,3.0,3.0,2.0,1.0,2.0,2.0,Yes,231936.0
3645,7176,50.0,Travel_Frequently,1234.0,Research & Development,20.0,5.0,Medical,1.0,2.0,Male,41.0,3.0,4.0,Healthcare Representative,3.0,Married,11245.0,20689.0,2.0,Y,Yes,15.0,3.0,3.0,80.0,1.0,32.0,3.0,3.0,30.0,8.0,12.0,13.0,No,134940.0
3646,7177,50.0,Travel_Frequently,1234.0,Research & Development,20.0,5.0,Medical,1.0,2.0,Male,41.0,3.0,4.0,Healthcare Representative,3.0,Married,11245.0,20689.0,2.0,Y,Yes,15.0,3.0,3.0,80.0,1.0,32.0,3.0,3.0,30.0,8.0,12.0,13.0,Yes,134940.0
3647,7178,47.0,Travel_Frequently,1309.0,Sales,4.0,1.0,Medical,1.0,2.0,Male,99.0,3.0,2.0,Sales Representative,3.0,Single,2976.0,25751.0,3.0,Y,No,19.0,3.0,1.0,80.0,0.0,8334.0,3.0,3.0,0.0,0.0,0.0,0.0,No,35712.0
3648,7179,47.0,Travel_Frequently,1309.0,Sales,4.0,1.0,Medical,1.0,2.0,Male,99.0,3.0,2.0,Sales Representative,3.0,Single,2976.0,25751.0,3.0,Y,No,19.0,3.0,1.0,80.0,0.0,8334.0,3.0,3.0,0.0,0.0,0.0,0.0,Yes,35712.0
3649,7180,57.0,Travel_Rarely,210.0,Sales,29.0,3.0,Marketing,1.0,1.0,Male,56.0,2.0,4.0,Manager,4.0,Divorced,14118.0,22102.0,3.0,Y,No,12.0,3.0,3.0,80.0,1.0,32.0,3.0,2.0,1.0,0.0,0.0,0.0,Yes,169416.0
3650,7181,57.0,Travel_Rarely,210.0,Sales,29.0,3.0,Marketing,1.0,1.0,Male,56.0,2.0,4.0,Manager,4.0,Divorced,14118.0,22102.0,3.0,Y,No,12.0,3.0,3.0,80.0,1.0,32.0,3.0,2.0,1.0,0.0,0.0,0.0,No,169416.0
3651,7182,34.0,Travel_Rarely,1157.0,Research & Development,5.0,2.0,Medical,1.0,2.0,Male,57.0,2.0,2.0,Laboratory Technician,4.0,Married,3986.0,11912.0,1.0,Y,No,14.0,3.0,3.0,80.0,1.0,7843.0,3.0,4.0,15.0,10.0,4.0,13.0,No,47832.0
3652,7183,34.0,Travel_Rarely,1157.0,Research & Development,5.0,2.0,Medical,1.0,2.0,Male,57.0,2.0,2.0,Laboratory Technician,4.0,Married,3986.0,11912.0,1.0,Y,No,14.0,3.0,3.0,80.0,1.0,7843.0,3.0,4.0,15.0,10.0,4.0,13.0,Yes,47832.0
3653,7184,40.0,Non-Travel,1151.0,Research & Development,895533.0,5.0,Life Sciences,1.0,4.0,Male,63.0,2.0,2.0,Healthcare Representative,4.0,Married,4876.0,14242.0,9.0,Y,No,14.0,3.0,4.0,80.0,1.0,5.0,5.0,1.0,3.0,2.0,0.0,2.0,Yes,58512.0
3654,7185,40.0,Non-Travel,1151.0,Research & Development,895533.0,5.0,Life Sciences,1.0,4.0,Male,63.0,2.0,2.0,Healthcare Representative,4.0,Married,4876.0,14242.0,9.0,Y,No,14.0,3.0,4.0,80.0,1.0,5.0,5.0,1.0,3.0,2.0,0.0,2.0,Yes,58512.0
3655,7186,40.0,Non-Travel,1151.0,Research & Development,895533.0,5.0,Life Sciences,1.0,4.0,Male,63.0,2.0,2.0,Healthcare Representative,4.0,Married,4876.0,14242.0,9.0,Y,No,14.0,3.0,4.0,80.0,1.0,5.0,5.0,1.0,3.0,2.0,0.0,2.0,Yes,58512.0
3656,7187,36.0,Travel_Rarely,1040.0,Research & Development,3.0,2.0,Life Sciences,1.0,4.0,Male,79.0,4.0,2.0,Healthcare Representative,1.0,Divorced,6842.0,26308.0,6.0,Y,No,20.0,4.0,1.0,80.0,1.0,13.0,3.0,3.0,5.0,4.0,0.0,4.0,No,82104.0
3657,7188,38.0,Travel_Rarely,1084.0,Research & Development,29.0,3.0,Technical Degree,1.0,4.0,Male,54.0,3.0,2.0,Manufacturing Director,4.0,Married,6261.0,4185.0,3.0,Y,No,18.0,3.0,1.0,80.0,1.0,9.0,3.0,1.0,7.0,7.0,1.0,7.0,No,75132.0
3658,7189,33.0,Travel_Rarely,211.0,Sales,16.0,3.0,Life Sciences,1.0,1.0,Female,74.0,3.0,3.0,Sales Executive,1.0,Single,8564.0,10092.0,2.0,Y,Yes,20.0,4.0,3.0,80.0,0.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,Yes,102768.0
3659,7190,25.0,Travel_Rarely,622.0,Sales,971787.0,1.0,Medical,1.0,2.0,Male,40.0,3.0,1.0,Sales Representative,3.0,Married,2096.0,26376.0,1.0,Y,No,11.0,3.0,3.0,80.0,0.0,7.0,1.0,3.0,7.0,4.0,0.0,6.0,Yes,25152.0
3660,7191,25.0,Travel_Rarely,622.0,Sales,971787.0,1.0,Medical,1.0,2.0,Male,40.0,3.0,1.0,Sales Representative,3.0,Married,2096.0,26376.0,1.0,Y,No,11.0,3.0,3.0,80.0,0.0,7.0,1.0,3.0,7.0,4.0,0.0,6.0,No,25152.0
3661,7192,45.0,Non-Travel,1195.0,Research & Development,2.0,2.0,Medical,1.0,1.0,Male,65.0,2.0,4.0,Manager,4.0,Married,16792.0,20462.0,9.0,Y,No,23.0,4.0,4.0,80.0,1.0,22.0,1.0,3.0,20.0,8.0,11.0,8.0,No,201504.0
3662,7193,45.0,Non-Travel,1195.0,Research & Development,2.0,2.0,Medical,1.0,1.0,Male,65.0,2.0,4.0,Manager,4.0,Married,16792.0,20462.0,9.0,Y,No,23.0,4.0,4.0,80.0,1.0,22.0,1.0,3.0,20.0,8.0,11.0,8.0,Yes,201504.0
3663,7194,45.0,Non-Travel,1195.0,Research & Development,2.0,2.0,Medical,1.0,1.0,Male,65.0,2.0,4.0,Manager,4.0,Married,16792.0,20462.0,9.0,Y,No,23.0,4.0,4.0,80.0,1.0,22.0,1.0,3.0,20.0,8.0,11.0,8.0,No,201504.0
3664,7195,9078.0,Travel_Rarely,1482.0,Research & Development,5.0,5.0,Life Sciences,1.0,4.0,Male,42.0,3.0,5.0,Research Director,3.0,Married,18300.0,16375.0,4.0,Y,No,11.0,3.0,2.0,80.0,1.0,21.0,2.0,3.0,3.0,2.0,1.0,1.0,Yes,219600.0
3665,7196,9078.0,Travel_Rarely,1482.0,Research & Development,5.0,5.0,Life Sciences,1.0,4.0,Male,42.0,3.0,5.0,Research Director,3.0,Married,18300.0,16375.0,4.0,Y,No,11.0,3.0,2.0,80.0,1.0,21.0,2.0,3.0,3.0,2.0,1.0,1.0,Yes,219600.0
3666,7197,32.0,Travel_Rarely,1093.0,Sales,6.0,4.0,Medical,1.0,2.0,Male,87.0,3.0,2.0,Sales Executive,3.0,Single,5010.0,24301.0,1.0,Y,No,16.0,3.0,1.0,80.0,0.0,12.0,0.0,3.0,11.0,8.0,5.0,7.0,Yes,60120.0
3667,7198,32.0,Travel_Rarely,1093.0,Sales,6.0,4.0,Medical,1.0,2.0,Male,87.0,3.0,2.0,Sales Executive,3.0,Single,5010.0,24301.0,1.0,Y,No,16.0,3.0,1.0,80.0,0.0,12.0,0.0,3.0,11.0,8.0,5.0,7.0,Yes,60120.0
3668,7199,34.0,Travel_Rarely,810.0,Sales,215000.0,2.0,Technical Degree,1.0,2.0,Male,92.0,4.0,2.0,Sales Executive,3.0,Married,6799.0,22128.0,1.0,Y,No,21.0,4.0,3.0,80.0,2.0,10.0,5.0,3.0,10.0,8.0,4.0,8.0,No,81588.0
3669,7200,34.0,Travel_Rarely,810.0,Sales,215000.0,2.0,Technical Degree,1.0,2.0,Male,92.0,4.0,2.0,Sales Executive,3.0,Married,6799.0,22128.0,1.0,Y,No,21.0,4.0,3.0,80.0,2.0,10.0,5.0,3.0,10.0,8.0,4.0,8.0,Yes,81588.0
3670,7201,34.0,Travel_Rarely,810.0,Sales,215000.0,2.0,Technical Degree,1.0,2.0,Male,92.0,4.0,2.0,Sales Executive,3.0,Married,6799.0,22128.0,1.0,Y,No,21.0,4.0,3.0,80.0,2.0,10.0,5.0,3.0,10.0,8.0,4.0,8.0,No,81588.0
3671,7202,52.0,Travel_Rarely,1030.0,Sales,5.0,3.0,Life Sciences,1.0,2.0,Male,64.0,3.0,3.0,Sales Executive,2.0,Single,8446.0,21534.0,9.0,Y,Yes,19.0,3.0,3.0,80.0,0.0,10.0,2.0,2.0,8.0,7.0,7.0,7.0,Yes,101352.0
3672,7203,52.0,Travel_Rarely,1030.0,Sales,5.0,3.0,Life Sciences,1.0,2.0,Male,64.0,3.0,3.0,Sales Executive,2.0,Single,8446.0,21534.0,9.0,Y,Yes,19.0,3.0,3.0,80.0,0.0,10.0,2.0,2.0,8.0,7.0,7.0,7.0,Yes,101352.0
3673,7204,28.0,Travel_Rarely,580.0,Research & Development,27.0,3.0,Medical,1.0,2.0,Female,39.0,1.0,2.0,Manufacturing Director,1.0,Divorced,4877.0,20460.0,0.0,Y,No,21.0,4.0,2.0,80.0,1.0,6.0,5.0,2.0,1239.0,3.0,0.0,0.0,Yes,58524.0
3674,7205,40.0,Travel_Frequently,1395.0,Research & Development,26.0,3.0,Medical,1.0,2.0,Female,54.0,3.0,2.0,Research Scientist,2.0,Divorced,5605.0,8504.0,1.0,Y,No,11.0,3.0,1.0,80.0,1.0,20.0,2.0,3.0,20.0,7.0,2.0,13.0,Yes,67260.0
3675,7206,30.0,Travel_Rarely,1082.0,Sales,12.0,3.0,Technical Degree,1.0,2.0,Female,83.0,3.0,2.0,Sales Executive,3.0,Single,6577.0,19558.0,0.0,Y,No,11.0,3.0,2.0,80.0,0.0,6.0,6.0,3.0,5.0,4.0,4.0,4.0,Yes,78924.0
3676,7207,30.0,Travel_Rarely,1082.0,Sales,12.0,3.0,Technical Degree,1.0,2.0,Female,83.0,3.0,2.0,Sales Executive,3.0,Single,6577.0,19558.0,0.0,Y,No,11.0,3.0,2.0,80.0,0.0,6.0,6.0,3.0,5.0,4.0,4.0,4.0,No,78924.0
3677,7208,30.0,Travel_Rarely,1082.0,Sales,12.0,3.0,Technical Degree,1.0,2.0,Female,83.0,3.0,2.0,Sales Executive,3.0,Single,6577.0,19558.0,0.0,Y,No,11.0,3.0,2.0,80.0,0.0,6.0,6.0,3.0,5.0,4.0,4.0,4.0,No,78924.0
3678,7209,36.0,Travel_Rarely,318.0,Research & Development,9.0,3.0,Medical,1.0,4.0,Male,79.0,2.0,1.0,Research Scientist,3.0,Married,3388.0,21777.0,0.0,Y,Yes,17.0,3.0,1.0,80.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,Yes,40656.0
3679,7210,36.0,Travel_Rarely,318.0,Research & Development,9.0,3.0,Medical,1.0,4.0,Male,79.0,2.0,1.0,Research Scientist,3.0,Married,3388.0,21777.0,0.0,Y,Yes,17.0,3.0,1.0,80.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,Yes,40656.0
3680,7211,30.0,Travel_Rarely,852.0,Sales,10.0,3.0,Marketing,1.0,3.0,Male,72.0,2.0,2.0,Sales Executive,3.0,Married,6578.0,2706.0,1.0,Y,No,18.0,3.0,1.0,80.0,1.0,10.0,3.0,3.0,10.0,3.0,1.0,3193.0,Yes,78936.0
3681,7212,30.0,Travel_Rarely,852.0,Sales,10.0,3.0,Marketing,1.0,3.0,Male,72.0,2.0,2.0,Sales Executive,3.0,Married,6578.0,2706.0,1.0,Y,No,18.0,3.0,1.0,80.0,1.0,10.0,3.0,3.0,10.0,3.0,1.0,3193.0,Yes,78936.0
3682,7213,45.0,Travel_Rarely,1457.0,Research & Development,7.0,3.0,Medical,1.0,1.0,Female,83.0,3.0,1.0,Research Scientist,3.0,Married,4477.0,20100.0,4.0,Y,Yes,19.0,3.0,3.0,80.0,1.0,5676.0,2.0,2.0,3.0,2.0,0.0,2.0,Yes,53724.0
3683,7214,45.0,Travel_Rarely,1457.0,Research & Development,7.0,3.0,Medical,1.0,1.0,Female,83.0,3.0,1.0,Research Scientist,3.0,Married,4477.0,20100.0,4.0,Y,Yes,19.0,3.0,3.0,80.0,1.0,5676.0,2.0,2.0,3.0,2.0,0.0,2.0,Yes,53724.0
3684,7215,39.0,Travel_Rarely,141.0,Human Resources,3.0,3.0,Human Resources,1.0,3.0,Female,44.0,4.0,2.0,Human Resources,2.0,Married,6389.0,18767.0,9.0,Y,No,15.0,3.0,3.0,80.0,1.0,12.0,3.0,1.0,8.0,3.0,3.0,6.0,No,76668.0
3685,7216,34.0,Travel_Rarely,1239.0,Sales,13.0,4.0,Medical,1.0,4.0,Male,39.0,3.0,3.0,Sales Executive,3.0,Divorced,8628.0,22914.0,1.0,Y,No,18.0,3.0,3.0,80.0,1.0,9.0,2.0,2.0,8.0,7.0,1.0,1.0,No,103536.0
3686,7217,34.0,Travel_Rarely,1239.0,Sales,13.0,4.0,Medical,1.0,4.0,Male,39.0,3.0,3.0,Sales Executive,3.0,Divorced,8628.0,22914.0,1.0,Y,No,18.0,3.0,3.0,80.0,1.0,9.0,2.0,2.0,8.0,7.0,1.0,1.0,No,103536.0
3687,7218,34.0,Travel_Rarely,1239.0,Sales,13.0,4.0,Medical,1.0,4.0,Male,39.0,3.0,3.0,Sales Executive,3.0,Divorced,8628.0,22914.0,1.0,Y,No,18.0,3.0,3.0,80.0,1.0,9.0,2.0,2.0,8.0,7.0,1.0,1.0,No,103536.0
3688,7219,43.0,Travel_Frequently,313.0,Research & Development,21.0,3.0,Medical,1.0,4.0,Male,61.0,3.0,1.0,Laboratory Technician,4.0,Married,2258.0,15238.0,7.0,Y,No,20.0,4.0,1.0,80.0,1.0,8.0,1.0,3.0,3.0,2.0,1.0,2.0,Yes,27096.0
3689,7220,43.0,Travel_Frequently,313.0,Research & Development,21.0,3.0,Medical,1.0,4.0,Male,61.0,3.0,1.0,Laboratory Technician,4.0,Married,2258.0,15238.0,7.0,Y,No,20.0,4.0,1.0,80.0,1.0,8.0,1.0,3.0,3.0,2.0,1.0,2.0,No,27096.0
3690,7221,43.0,Travel_Frequently,313.0,Research & Development,21.0,3.0,Medical,1.0,4.0,Male,61.0,3.0,1.0,Laboratory Technician,4.0,Married,2258.0,15238.0,7.0,Y,No,20.0,4.0,1.0,80.0,1.0,8.0,1.0,3.0,3.0,2.0,1.0,2.0,No,27096.0
3691,7222,29.0,Travel_Rarely,1010.0,Research & Development,1.0,3.0,Life Sciences,1.0,1.0,Female,97.0,3.0,1.0,Research Scientist,4.0,Divorced,3760.0,5598.0,1.0,Y,No,15.0,3.0,1.0,80.0,3.0,3.0,5.0,3.0,3.0,2.0,8053.0,2.0,No,45120.0
3692,7223,29.0,Travel_Rarely,1010.0,Research & Development,1.0,3.0,Life Sciences,1.0,1.0,Female,97.0,3.0,1.0,Research Scientist,4.0,Divorced,3760.0,5598.0,1.0,Y,No,15.0,3.0,1.0,80.0,3.0,3.0,5.0,3.0,3.0,2.0,8053.0,2.0,Yes,45120.0
3693,7224,35.0,Travel_Rarely,1229.0,Research & Development,8.0,1.0,Life Sciences,1.0,4.0,Male,36.0,4.0,1.0,Laboratory Technician,4.0,Married,2269.0,4892.0,1.0,Y,No,19.0,3.0,4.0,80.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,Yes,27228.0
3694,7225,29.0,Travel_Rarely,469.0,Sales,10.0,3.0,Medical,1.0,3.0,Male,42.0,2.0,2.0,Sales Executive,3.0,Single,5869.0,23413.0,9.0,Y,No,11.0,3.0,3.0,80.0,0.0,8.0,2.0,3.0,5.0,2.0,6233.0,4.0,Yes,70428.0
